saved_models\model_all_expressive,Brynn_Szczesniak,0.1,linear,0.9757462686567164,0.9977064220183486,0.8717434869739479,0.9304812834224598
saved_models\model_all_expressive,faceScrub,0.1,linear,0.9776119402985075,0.9897959183673469,0.9509803921568627,0.9700000000000001
saved_models\model_all_expressive,Megan_Backus,0.1,linear,1.0,1.0,1.0,1.0
saved_models\model_all_expressive,Nhat,0.1,linear,0.9925373134328358,1.0,0.9534883720930233,0.9761904761904763
saved_models\model_all_expressive,Will_Tappen,0.1,linear,0.9753731343283583,0.8131147540983606,0.9649805447470817,0.8825622775800711
saved_models\model_all_expressive,Brynn_Szczesniak,1.0,linear,0.9805970149253731,0.9806451612903225,0.9138276553106213,0.9460580912863071
saved_models\model_all_expressive,faceScrub,1.0,linear,0.9802238805970149,0.9820538384845464,0.9656862745098039,0.9738012852199704
saved_models\model_all_expressive,Megan_Backus,1.0,linear,1.0,1.0,1.0,1.0
saved_models\model_all_expressive,Nhat,1.0,linear,0.9925373134328358,1.0,0.9534883720930233,0.9761904761904763
saved_models\model_all_expressive,Will_Tappen,1.0,linear,0.9843283582089553,0.8937728937728938,0.9494163424124513,0.920754716981132
saved_models\model_all_expressive,Brynn_Szczesniak,10.0,linear,0.9828358208955223,0.9708939708939709,0.935871743486974,0.953061224489796
saved_models\model_all_expressive,faceScrub,10.0,linear,0.9847014925373134,0.9860973187686196,0.9735294117647059,0.9797730636408485
saved_models\model_all_expressive,Megan_Backus,10.0,linear,1.0,1.0,1.0,1.0
saved_models\model_all_expressive,Nhat,10.0,linear,0.9955223880597015,0.9976190476190476,0.9744186046511628,0.9858823529411764
saved_models\model_all_expressive,Will_Tappen,10.0,linear,0.9884328358208955,0.9312977099236641,0.9494163424124513,0.9402697495183044
saved_models\model_all_expressive,Brynn_Szczesniak,100.0,linear,0.9847014925373134,0.9673469387755103,0.9498997995991983,0.9585439838220425
saved_models\model_all_expressive,faceScrub,100.0,linear,0.9854477611940299,0.9842053307008884,0.9774509803921568,0.9808165272995574
saved_models\model_all_expressive,Megan_Backus,100.0,linear,1.0,1.0,1.0,1.0
saved_models\model_all_expressive,Nhat,100.0,linear,0.9970149253731343,0.9929906542056075,0.9883720930232558,0.9906759906759907
saved_models\model_all_expressive,Will_Tappen,100.0,linear,0.9925373134328358,0.9610894941634242,0.9610894941634242,0.9610894941634242
saved_models\model_individual_expressive_small,Brynn_Szczesniak,0.1,linear,0.9749835418038183,0.9772256728778468,0.9458917835671342,0.9613034623217923
saved_models\model_individual_expressive_small,Megan_Backus,0.1,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_expressive_small,Nhat,0.1,linear,0.9862068965517241,1.0,0.9534883720930233,0.9761904761904763
saved_models\model_individual_expressive_small,Will_Tappen,0.1,linear,0.980422866092404,0.9172661870503597,0.9922178988326849,0.9532710280373832
saved_models\model_individual_expressive_small,Brynn_Szczesniak,1.0,linear,0.9815668202764977,0.9644970414201184,0.9799599198396793,0.9721669980119284
saved_models\model_individual_expressive_small,Megan_Backus,1.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_expressive_small,Nhat,1.0,linear,0.993103448275862,0.9976303317535545,0.9790697674418605,0.988262910798122
saved_models\model_individual_expressive_small,Will_Tappen,1.0,linear,0.9890368050117463,0.9550561797752809,0.9922178988326849,0.9732824427480917
saved_models\model_individual_expressive_small,Brynn_Szczesniak,10.0,linear,0.9881500987491771,0.9724950884086444,0.9919839679358717,0.9821428571428572
saved_models\model_individual_expressive_small,Megan_Backus,10.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_expressive_small,Nhat,10.0,linear,0.9972413793103448,0.9976635514018691,0.9930232558139535,0.9953379953379954
saved_models\model_individual_expressive_small,Will_Tappen,10.0,linear,0.995301487862177,0.9883268482490273,0.9883268482490273,0.9883268482490273
saved_models\model_individual_expressive_small,Brynn_Szczesniak,100.0,linear,0.9921000658327848,0.9821782178217822,0.9939879759519038,0.9880478087649401
saved_models\model_individual_expressive_small,Megan_Backus,100.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_expressive_small,Nhat,100.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_expressive_small,Will_Tappen,100.0,linear,0.9992169146436961,0.9961240310077519,1.0,0.9980582524271845
saved_models\model_all_normal,Brynn_Szczesniak,0.1,linear,0.9753731343283583,0.9977011494252873,0.8697394789579158,0.9293361884368309
saved_models\model_all_normal,faceScrub,0.1,linear,0.9776119402985075,0.9897959183673469,0.9509803921568627,0.9700000000000001
saved_models\model_all_normal,Megan_Backus,0.1,linear,1.0,1.0,1.0,1.0
saved_models\model_all_normal,Nhat,0.1,linear,0.9925373134328358,1.0,0.9534883720930233,0.9761904761904763
saved_models\model_all_normal,Will_Tappen,0.1,linear,0.9753731343283583,0.8131147540983606,0.9649805447470817,0.8825622775800711
saved_models\model_all_normal,Brynn_Szczesniak,1.0,linear,0.9805970149253731,0.9806451612903225,0.9138276553106213,0.9460580912863071
saved_models\model_all_normal,faceScrub,1.0,linear,0.9802238805970149,0.9820538384845464,0.9656862745098039,0.9738012852199704
saved_models\model_all_normal,Megan_Backus,1.0,linear,1.0,1.0,1.0,1.0
saved_models\model_all_normal,Nhat,1.0,linear,0.9925373134328358,1.0,0.9534883720930233,0.9761904761904763
saved_models\model_all_normal,Will_Tappen,1.0,linear,0.9843283582089553,0.8937728937728938,0.9494163424124513,0.920754716981132
saved_models\model_all_normal,Brynn_Szczesniak,10.0,linear,0.9828358208955223,0.9708939708939709,0.935871743486974,0.953061224489796
saved_models\model_all_normal,faceScrub,10.0,linear,0.9847014925373134,0.9860973187686196,0.9735294117647059,0.9797730636408485
saved_models\model_all_normal,Megan_Backus,10.0,linear,1.0,1.0,1.0,1.0
saved_models\model_all_normal,Nhat,10.0,linear,0.9955223880597015,0.9976190476190476,0.9744186046511628,0.9858823529411764
saved_models\model_all_normal,Will_Tappen,10.0,linear,0.9884328358208955,0.9312977099236641,0.9494163424124513,0.9402697495183044
saved_models\model_all_normal,Brynn_Szczesniak,100.0,linear,0.9847014925373134,0.9673469387755103,0.9498997995991983,0.9585439838220425
saved_models\model_all_normal,faceScrub,100.0,linear,0.9854477611940299,0.9842053307008884,0.9774509803921568,0.9808165272995574
saved_models\model_all_normal,Megan_Backus,100.0,linear,1.0,1.0,1.0,1.0
saved_models\model_all_normal,Nhat,100.0,linear,0.9970149253731343,0.9929906542056075,0.9883720930232558,0.9906759906759907
saved_models\model_all_normal,Will_Tappen,100.0,linear,0.9925373134328358,0.9610894941634242,0.9610894941634242,0.9610894941634242
saved_models\model_individual_normal_small,Brynn_Szczesniak,0.1,linear,0.9749835418038183,0.9772256728778468,0.9458917835671342,0.9613034623217923
saved_models\model_individual_normal_small,Megan_Backus,0.1,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_normal_small,Nhat,0.1,linear,0.9862068965517241,1.0,0.9534883720930233,0.9761904761904763
saved_models\model_individual_normal_small,Will_Tappen,0.1,linear,0.980422866092404,0.9172661870503597,0.9922178988326849,0.9532710280373832
saved_models\model_individual_normal_small,Brynn_Szczesniak,1.0,linear,0.9815668202764977,0.9644970414201184,0.9799599198396793,0.9721669980119284
saved_models\model_individual_normal_small,Megan_Backus,1.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_normal_small,Nhat,1.0,linear,0.993103448275862,0.9976303317535545,0.9790697674418605,0.988262910798122
saved_models\model_individual_normal_small,Will_Tappen,1.0,linear,0.9890368050117463,0.9550561797752809,0.9922178988326849,0.9732824427480917
saved_models\model_individual_normal_small,Brynn_Szczesniak,10.0,linear,0.9881500987491771,0.9724950884086444,0.9919839679358717,0.9821428571428572
saved_models\model_individual_normal_small,Megan_Backus,10.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_normal_small,Nhat,10.0,linear,0.9972413793103448,0.9976635514018691,0.9930232558139535,0.9953379953379954
saved_models\model_individual_normal_small,Will_Tappen,10.0,linear,0.995301487862177,0.9883268482490273,0.9883268482490273,0.9883268482490273
saved_models\model_individual_normal_small,Brynn_Szczesniak,100.0,linear,0.9921000658327848,0.9821782178217822,0.9939879759519038,0.9880478087649401
saved_models\model_individual_normal_small,Megan_Backus,100.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_normal_small,Nhat,100.0,linear,1.0,1.0,1.0,1.0
saved_models\model_individual_normal_small,Will_Tappen,100.0,linear,0.9992169146436961,0.9961240310077519,1.0,0.9980582524271845
